524;HUMAN;Skyward Swordfish;creature;;5;2;;1;;1;4;7;102004;EPIC
525;HUMAN;Swarming Carassius;creature;;4;;;1;;1;3;2;102004;RARE
526;HUMAN;Dream Keeper;creature;;4;;1;;1;;2;4;102005;EPIC
527;HUMAN;Gemshell Tortoise;creature;beast;8;2;2;;2;;5;6;102005;RARE
528;HUMAN;Flight of the Mantas;event;;2;;2;;;2;;;102003;EPIC
529;HUMAN;Oversky Towship;creature;;5;;1;;;1;5;5;102004;EPIC
530;HUMAN;Rakoan Chieftain;creature;rakoan;4;2;;;1;1;4;5;102002;RARE
531;HUMAN;Sky Anemone;structure;;0;;;;1;1;;3;102004;RARE
532;HUMAN;Ulani, Oversky Shaman;creature;rakoan;4;;1;1;1;1;2;2;102002;LEGENDARY
549;HUMAN;Reality Breaker;structure;;6;;;;;;;6;106666;EPIC
550;HUMAN;Crystal Flower;structure;;4;4;;;;;;4;106666;EPIC
551;HUMAN;Crystal Flower;structure;;4;4;;;;;;4;106666;EPIC
552;HUMAN;Crystal Flower;structure;;4;4;;;;;;4;106666;EPIC
553;HUMAN;Flying Manta;creature;;3;;1;;;1;2;2;106666;COMMON
555;HUMAN;Angry Yak;creature;yak;3;;;;;;2;2;106666;COMMON
556;HUMAN;A Winner Is You!;event;;9;;;;;;;;106666;LEGENDARY
557;HUMAN;Emperor Kaios the Great;creature;;5;6;;;;;3;5;106666;LEGENDARY
601;HUMAN;Laya, Lady of Sorrows;creature;;4;4;;;;;3;4;102006;LEGENDARY
602;HUMAN;Imperial Drakerider;creature;;5;2;;;;;3;4;102006;RARE
603;HUMAN;Deranged Monkey;creature;beast;4;2;;;;;0;1;102006;COMMON
604;HUMAN;Imperial Trooper;creature;;4;3;;;;;5;4;102006;COMMON
605;HUMAN;Lost Explorer;creature;;3;1;;;;;3;3;102006;COMMON
606;HUMAN;Blightblade Knight;creature;;4;2;;;;;6;4;102006;RARE
607;HUMAN;Shadowsilk Faerie;creature;;3;4;;;;;1;1;102006;EPIC
608;HUMAN;Kaios, Demented Overmind;creature;;6;6;;;;;6;6;102006;LEGENDARY
609;BLUE;Rain of Fish;event;;6;2;4;;;;;;102006;EPIC
610;BLUE;Flying Piranha;creature;;3;2;1;;;;1;3;102006;COMMON
611;BLUE;Monstrous Hydra;creature;;6;;3;;;;5;6;102006;RARE
612;GREEN;Haunted Willow;creature;;2;;;2;;;7;1;102006;COMMON
613;GREEN;Rotting Boar;creature;beast;5;2;;1;;;5;4;102006;RARE
614;GREEN;Nekomata;creature;beast;4;;;4;;;3;5;102006;RARE
615;RED;Baldurion, Evil Archsmith;creature;;5;;;;5;;5;5;102006;LEGENDARY
616;RED;Spite Sprite;creature;;1;;;;1;;3;1;102006;COMMON
617;RED;Havoc;event;;6;;;;5;;;;102006;EPIC
618;YELLOW;Demonic Salmon;creature;;2;;;;;2;1;1;102006;COMMON
619;YELLOW;Spirit Theft;event;;1;2;;;;2;;;102006;EPIC
620;YELLOW;Solem;creature;;7;;;;;4;7;7;102006;LEGENDARY
622;HUMAN;Mother of All Yaks;creature;yak;15;;;;;;5;8;102007;LEGENDARY
623;HUMAN;Rakoan Champion;creature;rakoan;5;3;;;;;4;4;102007;EPIC
624;BLUE;Orphan Fugu;creature;beast;4;1;1;;;;3;5;102007;COMMON
625;BLUE;Rapala, the Dopefish;creature;;1;3;1;;;;1;1;102007;LEGENDARY
626;BLUE;Sapphire Yak;creature;yak;4;;1;;;;2;4;102007;COMMON
627;GREEN;Hunt Down;event;;3;2;;2;;;;;102007;EPIC
628;GREEN;Emerald Yak;creature;yak;3;;;1;;;3;3;102007;COMMON
629;GREEN;Majinata, Spirit of Everlife;creature;;10;3;;2;;;5;5;102007;LEGENDARY
630;RED;Lavasurge Axolotl;creature;beast;4;3;;;2;;12;3;102007;COMMON
640;RED;Rakoakopter;creature;rakoan;5;1;;;2;;3;3;102007;RARE
641;RED;Ruby Yak;creature;yak;5;;;;1;;4;5;102007;RARE
642;YELLOW;Ghost Dragon;creature;;2;;;;;2;6;0;102007;EPIC
643;YELLOW;Lion Fish;creature;;3;;;;;1;0;4;102007;COMMON
644;YELLOW;Topaz Yak;creature;yak;4;;;;;1;4;2;102007;RARE
645;HUMAN;Rakoan War Machine;creature;rakoan;4;;1;;1;;4;4;102007;COMMON
646;HUMAN;Rakoan Cannoneer;creature;rakoan;2;;;;1;1;2;2;102007;RARE
647;HUMAN;Rakoan Illusionist;creature;rakoan;1;;1;;;2;1;1;102007;EPIC
648;HUMAN;Rakoan Shield Mates;creature;rakoan;2;;;1;;1;1;2;102007;COMMON
649;HUMAN;Rakoan Warleader;creature;rakoan;4;;;1;1;;3;5;102007;RARE
650;HUMAN;Rakoan Recruiter;creature;rakoan;4;;1;1;;;3;4;102007;COMMON
652;HUMAN;Enslaved Priest;creature;rakoan;3;;;;;;2;4;102008;COMMON
653;HUMAN;Tower of Curses;structure;;4;4;;;;;;4;102008;RARE
654;HUMAN;Shozen, the Sky Eater;creature;;6;6;;;;;6;6;102008;LEGENDARY
655;HUMAN;Imperial Outpost;structure;;2;;;;;;;2;102008;COMMON
656;HUMAN;Destructive Volley;event;;3;;;;;;;;102008;RARE
657;HUMAN;Gagana, Rainbow Birdship;creature;;6;4;;;;;3;7;102008;LEGENDARY
658;HUMAN;Radiance, Scourge of Oversky;creature;;10;4;;;;;10;10;102008;LEGENDARY
659;RED;Bursting Hippo;creature;beast;6;;;;3;;5;5;102008;RARE
660;RED;Beast Trainer;creature;mecha;5;2;;;1;;3;3;102008;COMMON
661;RED;Kobold Smuggler;creature;;5;;;;1;;5;3;102008;RARE
662;RED;Wrath of Ignus;event;;3;;;;3;;;;102008;EPIC
663;RED;Ignusi Ritualist;creature;;4;;;;3;;3;3;102008;RARE
664;RED;Flamestoker;creature;;5;;;;3;;4;4;102008;COMMON
665;YELLOW;Barrensky Vermin;creature;beast;1;;;;;2;1;1;102008;COMMON
666;YELLOW;Vile Bloatfly;creature;;2;;;;;4;3;3;102008;RARE
667;YELLOW;Blightborn Specter;creature;;5;;;;;2;3;6;102008;RARE
668;YELLOW;Dustbringer Wraith;creature;;4;1;;;;2;3;6;102008;EPIC
669;YELLOW;Barrensky Vulture;creature;beast;3;;;;;4;0;3;102008;COMMON
670;YELLOW;Haunted Husk;structure;;1;2;;;;2;;2;102008;EPIC
671;HUMAN;Thunder Eel;creature;;6;;;;2;2;6;4;102008;COMMON
673;HUMAN;Banon, Captain of the Radiance;creature;;7;;;;;;5;5;102009;LEGENDARY
674;HUMAN;Ulani, Defender of Oversky;creature;rakoan;2;4;;;;;2;4;102009;LEGENDARY
675;HUMAN;Llamacorn;creature;beast;5;2;;;;;5;5;102009;EPIC
676;HUMAN;Roaming Yak;creature;yak;2;;;;;;1;1;102009;COMMON
677;HUMAN;Yak Shepherd;creature;;3;2;;;;;2;3;102009;RARE
678;HUMAN;Oversky Yak;creature;yak;4;1;;;;;2;4;102009;COMMON
679;BLUE;Bloated Toad;creature;triton;1;;2;;;;3;3;102009;RARE
680;BLUE;Looking Glass Phantasm;creature;;5;;5;;;;3;5;102009;EPIC
681;BLUE;Triton Tactician;creature;triton;3;;2;;;;2;4;102009;COMMON
682;BLUE;Tide Lord;creature;triton;5;2;2;;;;5;5;102009;RARE
683;BLUE;Animated Banquet;creature;;2;;1;;;;1;1;102009;COMMON
684;BLUE;Coral Polliwog;creature;beast;7;;2;;;;5;7;102009;RARE
685;GREEN;Chrysalis;structure;;0;;;1;;;;2;102009;EPIC
686;GREEN;Verduran Emissary ;creature;;5;;;1;;;4;5;102009;RARE
687;GREEN;Priest of Everlife;creature;rakoan;3;;;2;;;1;1;102009;COMMON
688;GREEN;Blossoming Kodama;creature;;6;;;5;;;5;7;102009;COMMON
689;GREEN;Zephyr Vulpine;creature;beast;3;;;1;;;3;4;102009;COMMON
690;GREEN;Dwordia, Chief of the Bright Fox Tribe;creature;rakoan;6;;;4;;;6;6;102009;LEGENDARY
691;HUMAN;Victory Celebration;event;;0;2;1;1;;;;;102009;EPIC
692;HUMAN;Savior of the Meek;creature;;2;2;1;1;;;1;2;102009;COMMON
694;BLUE;Hydra Head;creature;;2;;1;;;;2;1;106666;COMMON
695;HUMAN;Yak Guard;creature;yak;4;;;;;;4;4;106666;COMMON
696;HUMAN;Baby Yak;creature;yak;1;;;;;;1;1;106666;COMMON
697;YELLOW;Dune Drake;creature;;4;;;;;2;4;4;106666;COMMON
698;BLUE;msatnahP ssalG gnikooL;creature;;5;;5;;;;5;3;106666;EPIC
699;HUMAN;Rakoan;creature;rakoan;1;;;;;;1;1;106666;COMMON
701;HUMAN;Compass of Gagana;structure;;1;;;;;;;3;102010;LEGENDARY
702;HUMAN;Sharra's Inspiration;event;;2;4;;;;;;;102010;EPIC
703;HUMAN;Celeste, Crystal Dragon;creature;;10;;;;;;6;6;102010;LEGENDARY
704;HUMAN;Gagana, Treasure Seeker;creature;;6;4;;;;;3;7;102010;LEGENDARY
705;BLUE;Triton Adventurer;creature;triton;4;1;2;;;;4;3;102010;RARE
706;BLUE;Message in a Bottle;event;;1;;1;;;;;;102010;COMMON
707;BLUE;Starshell Keeper;creature;;5;;1;;;;4;5;102010;COMMON
709;BLUE;Triton Stargazer;creature;triton;5;;2;;;;2;1;102010;EPIC
710;BLUE;Fugoro, Captain of the Gagana;creature;triton;5;;2;;;;3;5;102010;LEGENDARY
711;GREEN;Tiki Adventurer;creature;;4;1;;2;;;2;2;102010;RARE
712;GREEN;Tiki Zoologist;creature;;2;;;2;;;1;1;102010;COMMON
713;GREEN;Kodama Beast Tender;creature;;6;2;;2;;;5;5;102010;EPIC
714;GREEN;Seek Shelter;event;;1;;;3;;;;;102010;COMMON
715;GREEN;Exotic Pet;creature;beast;2;1;;1;;;3;2;102010;RARE
717;RED;Ogre Adventurer;creature;;5;1;;;2;;5;5;102010;RARE
719;RED;Unstable Forgeling;creature;mecha;5;;;;2;;2;5;102010;COMMON
720;RED;Fragmenter;creature;mecha;6;1;;;2;;3;6;102010;EPIC
721;RED;Detonate;event;;2;2;;;2;;;;102010;COMMON
722;RED;Junkfeet, the Scrapheap;creature;mecha;4;;;;3;;4;4;102010;LEGENDARY
723;YELLOW;Keldran Adventurer;creature;;4;1;;;;2;4;3;102010;RARE
724;YELLOW;Amai Merchant;creature;;3;;;;;2;3;3;102010;EPIC
726;YELLOW;Amai Mapdealer;creature;;0;1;;;;1;0;1;102010;COMMON
727;YELLOW;Aryana, Soul of Gagana;creature;;4;;;;;2;4;2;102010;LEGENDARY
728;YELLOW;Barter;event;;2;;;;;2;;;102010;COMMON
729;HUMAN;Spirit Spice;event;;9;1;;1;;1;;;102010;EPIC
730;HUMAN;Crystal Spice;event;;1;1;1;;1;;;;102010;EPIC
731;HUMAN;Airbot;creature;mecha;2;;;;1;1;2;2;102010;EPIC
732;HUMAN;Thyrian Expedition;event;;1;;2;2;;;;;102010;RARE
733;HUMAN;Glidehopper;creature;triton;5;;1;;;1;5;4;102010;EPIC
734;HUMAN;Sorocco, First Mate;creature;triton;7;2;2;;2;;7;7;102010;LEGENDARY
735;PANDORA;Thyrian Globe;creature;;3;;;;;;5;5;107779;RARE
736;PANDORA;Ancient Gargoyle;creature;;3;;;;;;3;3;107779;RARE
737;PANDORA;Crystalis;structure;;0;;;;;;;6;107779;RARE
738;PANDORA;Magic Carpet;creature;;4;;;;;;3;1;107779;RARE
739;PANDORA;Simulacrum of Obedience;creature;;4;;;;;;3;8;107779;RARE
740;PANDORA;Spear of the Guardians;creature;;1;;;;;;9;1;107779;RARE
741;PANDORA;Key of the Elements;event;;0;;;;;;;;107779;RARE
742;PANDORA;Key of the Giants;event;;3;;;;;;;;107779;RARE
743;PANDORA;Key of the Guardians;event;;7;;;;;;;;107779;RARE
744;HUMAN;Guardian;creature;;5;;;;;;5;5;106666;EPIC
745;HUMAN;Guardian;creature;;5;;;;;;5;5;106666;EPIC
746;RED;Mecha;creature;mecha;3;;;;1;;4;2;106666;COMMON
749;RED;Mecha;creature;mecha;1;;;;1;;3;1;106666;COMMON
800;HUMAN;Treasure Map;event;;0;;;;;;;;106666;COMMON
9985;HUMAN;Animate all the things;event;;0;;;;;;;;106666;COMMON
9986;HUMAN;Show Ai Hand;event;;0;;;;;;;;106666;RARE
9987;HUMAN;Tower of Wisdom;structure;;2;;;;;;;2;106666;RARE
9988;HUMAN;Charge!;event;;1;;;;;;;;106666;EPIC
9989;HUMAN;Gain Control Land;event;;0;;;;;;;;106666;EPIC
9990;HUMAN;Gain Control;event;;0;;;;;;;;106666;EPIC
9991;HUMAN;Give Haste;event;;0;;;;;;;;106666;COMMON
9992;HUMAN;Gimme Faeria;event;;0;;;;;;;;106666;COMMON
9993;HUMAN;You, Die!;event;;0;;;;;;;;106666;COMMON
9994;RED;Mountain;land;;;;;;;;;;106666;COMMON
9995;BLUE;Lake;land;;;;;;;;;;106666;COMMON
9996;YELLOW;Desert;land;;;;;;;;;;106666;COMMON
9997;GREEN;Forest;land;;;;;;;;;;106666;COMMON
9998;HUMAN;Prairie;land;;;;;;;;;;106666;COMMON
9999;HUMAN;Orb;orb;;;;;;;;;;106666;COMMON
